x,y,t1,t2,t3
-1.3130867,0.37655085,2.043393,1.6378529,2.7443883
1.8143921,-0.82353836,-0.3397143,-0.17274332,-1.8874698
-1.8984249,0.6198117,2.8803947,-0.10875726,-0.81649613
0.7141702,1.1680757,0.20522237,1.6336176,-1.5935189
-1.794353,-0.4725414,-2.5016744,-0.7648313,0.9486439
1.8184583,-0.18573812,0.316072,-0.83571887,0.40856576
0.39625704,0.56810194,-0.255404,2.4342945,-1.8460264
-1.9903612,0.19383484,3.0295947,0.029834747,2.2066224
0.75654376,0.063245356,1.2648456,-2.3628836,2.2534611
-0.5436844,-0.81988657,-1.0997987,-2.1130838,1.374882
1.380674,-0.27407992,0.59408903,-1.5801063,-1.4760442
0.0002859831,0.0006868541,2.746662,-3.1408486,0.44927812
0.23107201,-0.57832223,0.06346965,-2.5082853,1.3656051
-1.9236615,-0.539226,-2.8214738,-0.09364104,-0.6630318
0.26914597,1.866812,1.766701,-0.6781843,-2.9065073
0.35558558,0.5509233,-0.23912692,2.4735267,-1.8095716
-1.1913059,-0.47624177,2.6475332,1.7487257,-0.35848522
0.19144768,0.4976074,-0.09743357,2.6019013,0.050786495
1.6854476,1.0454934,0.42620254,0.2580285,0.2365098
-1.0855651,0.5824045,-2.726824,-1.8143746,2.8994453
-0.74392426,1.8492963,1.8715003,0.16352296,2.9692476
1.330492,-0.8243969,-1.2266877,1.3439357,-1.6444234
-1.280645,-0.19759464,2.428706,1.7319453,1.0828078
0.61011547,0.7413549,-0.18786478,2.140136,1.7086375
0.8440008,1.4382807,1.624944,-1.1696278,0.08762908
-0.116675615,-1.2103928,-0.74963903,-1.8345103,0.7624061
-1.0649132,-0.56225014,2.7027209,1.8493001,-0.87696505
-0.21531439,1.9747391,1.795903,-0.23300266,2.9732206
-1.6373007,-0.80321646,-3.1085331,0.84603715,-2.7743149
-0.74463385,0.4225487,1.497021,2.2568471,2.40854
1.2434815,-1.541951,-1.0305543,0.27681947,0.8224182
0.18280816,0.07612139,-1.0770578,2.9432442,2.1513069
0.9780657,1.2718837,1.5550249,-1.2795457,2.1967957
-0.5553555,-0.14896816,-1.6003356,-2.558374,-0.98385835
0.8367897,0.70738196,-0.28920174,1.9819825,1.2957537
1.4083347,1.0845474,1.1323779,-0.95228267,2.4386957
-0.032108843,0.4301602,2.9987118,-2.7068195,2.8266943
0.6761899,1.5679114,0.6159842,1.095289,1.2277329
-0.560202,1.9193351,1.8306615,0.04823804,-0.808964
-0.5303433,-0.9256022,-1.082907,-2.016395,-0.12092185
0.802251,-0.87047625,-1.763557,1.874789,-2.249226
0.08220661,0.35591263,2.7309268,-2.7742476,2.616104
0.0776152,-0.16234937,0.35585856,-2.9614005,0.9420068
-0.63639283,0.080174625,-2.0225997,-2.4886312,0.16536951
1.6194097,-0.89773625,-0.893836,0.7753029,2.484525
0.0042080283,-0.016345352,-2.8811812,3.1247141,-1.7420446
0.9679734,0.40628844,-0.6208098,2.0364182,-1.3122445
-0.6924565,-1.7332516,-1.5833809,-0.7350037,1.2279437
0.07591218,0.26817077,-0.13604784,2.8619745,1.3563907
-0.55849636,0.6433425,-2.8667102,-2.2615213,0.24754548
1.468443,-0.99968857,-0.12035918,-0.9547031,1.0331695
1.124824,0.484458,1.3184426,-1.8235134,-0.62672734
-0.20707074,1.6718676,1.1248038,1.1384418,-0.28187346
-0.91363996,1.4254211,1.5794585,1.1226656,-2.9485526
-1.9603252,-0.38220197,-3.0016143,0.10514951,1.0754211
-1.3745728,-0.12841171,-2.2395217,-1.6178439,-3.002032
-0.13575637,0.8268279,0.5950253,2.2770169,2.7834089
0.15683115,-0.68280506,-2.5579388,2.4258263,-1.2582844
-0.19938761,-1.0481853,-2.7668467,2.0161488,2.639847
1.4727018,-1.0346967,-0.16125536,-0.9024055,0.39249802
-0.8804481,1.2083826,1.4740541,1.4528344,-1.5822315
1.5602906,0.92906266,0.10468745,0.86474776,0.4551096
0.99547076,1.5872643,0.65321445,0.7148597,0.83280635
0.8649604,1.09791,1.7005322,-1.5940169,2.5994232
-0.28298628,-0.49850327,-0.8069987,-2.5602145,2.0853808
-0.0336484,0.014583051,-1.9980943,-3.104918,-0.26658583
-0.19429016,0.717379,3.0253365,-2.3801036,0.68104887
-0.35805473,-1.560843,-2.4386392,1.284692,2.1279533
-0.114136815,-0.32408676,-0.51127076,-2.7962818,-2.347628
-1.3508834,-0.9743008,-1.9300883,-1.1733403,-1.5031495
-0.30955622,1.8501838,1.382448,0.7082479,-2.5144691
0.11247218,-0.19911373,0.39959073,-2.9124076,2.2500346
0.063857734,0.19309708,-0.2175138,2.9378583,2.4538176
0.57945234,-0.38435662,-1.8013878,2.4314249,-2.6842387
-0.28121895,-0.95055133,-2.9106658,2.104452,-1.6120925
-1.0279429,0.18774879,-2.3012002,-2.0420928,-1.8112277
-1.6530108,-1.0521375,-2.7764843,0.40343237,-2.6937356
1.0911195,0.12273985,-0.87760925,1.9792564,-2.4223568
-0.027190328,-0.016646445,2.136093,3.10971,-0.47839785
-0.045802653,-0.14740488,-0.3785243,-2.987082,2.9156592
-1.3836666,1.4046736,2.5170553,-0.3367889,1.8706362
-0.7505772,0.6176858,-2.7669158,-2.1265092,2.9519894
-1.9523473,0.28198907,-3.119338,-0.33139706,-1.6753381
-1.7547369,-0.81268334,-2.9658902,0.5160444,-1.3691225
1.664785,0.05410725,0.6190815,-1.1731838,1.0432999
0.008578658,-0.018925637,0.41519094,-3.1208131,2.0024593
0.53174645,0.4852233,1.9422877,-2.4052088,0.93638825
0.86660236,-0.3755263,-1.4878794,2.1579459,-1.510779
0.6104404,0.8991906,1.970689,-1.992603,-1.6919445
-0.24654296,1.8028169,1.2787092,0.85599685,-1.4355555
-1.6463499,0.9712824,2.3100011,0.5971725,1.5016696
0.1632204,-1.8500824,-1.862883,0.76016426,0.7593019
-0.23988426,-0.032879293,1.8283718,2.8988702,1.9917672
-1.1386038,1.0437763,3.0879362,-1.3766351,-2.5880632
1.7269069,1.0072877,0.5561707,-0.05625701,-0.46761203
-1.6948146,-1.0562333,-2.5295358,-0.10948491,0.09235573
-1.3052596,0.65051234,1.9255841,1.5073192,0.5310192
-0.8948387,1.7569487,2.2102892,-0.33684373,2.52719
-1.9421611,-0.46851766,-2.8587618,-0.09223652,-1.4069117
-0.010733545,1.8103046,2.0157464,-0.878042,-2.1240478
1.7267482,-1.0091269,-0.5297799,0.001806736,2.1143587
0.28493315,0.09132725,1.7308028,-2.8412535,-1.3275384
-0.07106693,-1.9918873,-1.5236995,-0.16551971,1.3958776
0.15805578,0.23205635,-0.45708466,2.8598921,0.34615493
0.38671154,1.818428,1.7388709,-0.7552309,1.8212459
0.552475,1.9186645,1.2323096,0.11624694,-0.10474539
-0.08375633,1.9491949,1.3919113,0.44365668,-1.9807408
-0.4329278,-0.93347955,-0.97466874,-2.060761,0.7503121
0.14314175,1.2320929,2.3569486,-1.803623,1.0534694
-0.32875836,-1.5614822,-2.425371,1.2941258,-2.9458015
0.62683356,-1.8988907,-1.2339666,-0.03597474,-0.5329523
0.67423993,1.4733841,1.7679946,-1.2527305,1.0413091
-0.42931476,1.767103,1.3798168,0.8586209,-3.0444086
-0.978986,-1.5737046,-1.741991,-0.7706187,-0.052531242
-0.6060055,0.6627135,1.2063854,2.2102835,0.6484196
-0.01655835,0.010637879,-2.1516838,-3.1219113,2.8138263
0.06419903,-0.34191987,0.01076293,-2.7919192,-0.86386037
0.80618143,1.8276553,1.2047513,-0.09876847,2.0705745
1.8485267,-0.6552506,-0.53788567,0.3944652,2.9444149
-1.7262685,-0.9608148,-2.7899318,0.31244755,-2.557264
-0.17999083,0.086096704,-2.1168933,-2.9417374,1.5424888
1.681675,-0.077735305,-0.61649895,1.1406138,0.35562325
0.4756321,-0.14440697,1.0248625,-2.639257,-1.1141076
-0.3478322,-0.757524,-0.8603561,-2.2817874,1.3370798
0.5870802,1.5802844,1.7832301,-1.1362698,-2.1471639
-0.21211745,-0.008865595,-1.6353767,-2.9288893,-2.0448673
1.5886786,-1.1016114,-0.8653805,0.5181773,-1.5077735
-0.2911033,-1.3721955,-2.5733244,1.5869663,2.5112646
1.9448934,-0.14510646,0.14893031,-0.44680262,-1.389635
0.8108187,1.8110731,1.02444,0.25083208,-1.4364172
-1.2008967,0.07316303,2.1554024,1.8506835,2.3207977
0.39269686,1.1258047,2.1672595,-1.8641627,2.8762548
0.015946507,-0.25036684,-0.062161684,-2.890056,1.9913981
-1.3726014,-0.55348754,-2.0205662,-1.4754604,0.6120579
-1.5304246,1.1872959,2.2300737,0.50342464,-2.6861687
0.023857772,-1.6698966,-2.139113,1.1652052,-0.86122394
-0.24398369,0.31643614,0.85796976,2.739311,-2.0473046
-1.7204652,0.16944754,-2.7129145,-1.0537019,-0.2433281
0.0673618,0.03468144,-1.057445,3.065809,-1.8784068
-1.2412326,1.0725424,1.8199618,1.2180216,2.8894737
-0.24745876,-0.7839514,-3.0237553,2.2944033,-1.0008359
0.98564553,-1.7371047,-1.1070807,0.10478735,2.1299765
0.93715775,0.789967,1.611522,-1.8222827,0.75083494
1.6088924,0.65908694,-0.1281538,1.0339072,-0.0022976398
1.4925077,-0.07843399,-0.779335,1.4536631,2.6814802
0.7015568,1.5905952,1.6725705,-1.0343468,0.04287362
1.1624144,-0.37890238,0.5979867,-1.826176,2.664573
-1.0803754,1.1173868,1.6586621,1.361387,2.9095395
0.53865194,0.52443576,-0.4134109,2.3708746,-0.3683827
-0.019672215,1.1717677,2.5323074,-1.8894483,-3.0722685
-0.956476,1.4228994,1.6217239,1.081795,-2.9804049
0.9741048,1.6177795,1.3644407,-0.67124915,1.2785156
-0.33270198,-0.49526235,2.852996,2.535732,0.11265993
0.22798805,0.020840883,1.5472343,-2.912151,0.23212838
-0.34267455,1.3460857,1.0170138,1.6061175,1.1343863
-1.1962289,1.587833,2.106891,0.21912217,1.0226624
-1.1212716,0.9337214,-3.082873,-1.5062085,1.4344752
-0.28937307,1.5399122,1.0859191,1.3412526,1.269294
-0.92803776,-1.4670768,-2.654498,1.039346,-0.9407077
1.60051,-1.1735369,-0.50869036,-0.24797845,2.6509192
-1.2803242,-0.62073696,2.8137672,1.5585239,-1.2243426
0.16920665,1.7067108,0.93164754,1.0806596,2.4063513
0.059763193,-0.17010657,0.24758506,-2.9610481,1.2622426
-1.3002781,-1.4646428,-2.5007744,0.40791297,2.052035
-0.15758589,0.058954477,1.2970321,2.973141,3.0288026
-1.9051185,-0.6037725,-2.8733664,0.077362776,0.906986
0.19178909,-1.3652251,-0.62097526,-1.6205055,3.025644
-0.23077719,0.04599619,-1.8854598,-2.90573,-2.8702624
0.049946204,-1.9721392,-1.710674,0.3303964,2.1203086
0.0932433,-0.6551867,-0.1958847,-2.4670906,2.330478
1.1763527,-1.209359,-0.23230886,-1.1338468,-0.09284139
0.7637124,1.8068023,1.3672149,-0.39265752,1.2369883
0.98156905,0.2803129,1.3133128,-2.0702813,2.8249538
-0.84276235,1.8076065,2.0818193,-0.14950705,2.02407
0.6785159,-1.7622323,-0.867537,-0.67144513,1.3126256
-1.6873484,-0.77572,-2.3303938,-0.7605705,-2.090311
1.0244087,-1.2643434,-0.26942182,-1.2408538,-1.0389252
0.61337674,0.35321188,-0.68658376,2.4181106,0.7727072
-0.517357,0.77179563,-3.0342157,-2.1752791,-0.24468684
-0.48113632,1.0093174,1.0380876,1.9550779,2.8721154
0.13916552,-0.10256535,-2.11938,2.968499,2.109985
-0.43758667,0.33301294,-2.499847,-2.584527,-2.4523492
1.8119965,-0.5199722,0.061121464,-0.6811466,-3.0695424
1.10282,0.10138744,-0.8922758,1.9679058,-0.22449183
-0.94632965,0.39723492,-2.5070868,-2.0638661,1.1728556
1.4829348,0.46092737,0.983125,-1.3635408,-2.5725286
1.175791,0.63539225,1.334388,-1.6778971,-2.7518642
-1.5046083,-0.5847138,2.8806984,1.2630956,-0.5329757
-0.096170366,0.57336545,0.461128,2.5517023,-2.7918928
0.6450902,-1.5712401,-0.62499523,-1.112447,-3.0516338
0.065540016,0.15886304,2.6642768,-2.969529,-1.2639912
-0.29497996,0.037100136,1.5948865,2.8431828,-0.82973194
-1.6813555,1.08117,2.6022098,-0.064160585,-2.903334
-1.2960002,0.7362353,-2.9283435,-1.4597386,-0.019178867
-0.4723004,1.4935462,2.5480382,-1.3419296,-0.48689985
-0.3490553,1.8187045,2.1476715,-0.77451134,1.3610861
1.0447108,-1.2600552,-0.2663989,-1.2243264,-2.0354767
-0.8247244,1.0426809,3.0836957,-1.6873834,0.32365274
0.35884348,1.8817861,1.0909827,0.5827658,-0.25382805
0.4702739,-1.5069332,-0.6071789,-1.3222424,1.0856669
1.5766037,-0.54122627,-0.9161422,1.170922,1.6181247
1.3755001,0.5404885,1.1137059,-1.4786017,-2.16017
1.6431336,-0.61077154,-0.8581612,1.0045536,0.33856702
-0.5350556,-0.816068,3.070957,2.1221893,-1.4698035
0.25982076,1.2229674,2.2569544,-1.7909935,-1.0604074
0.3125292,0.745646,2.3285415,-2.3092818,-0.8730998
-0.415438,-1.4327378,-2.5819645,1.4578936,2.2512438
-1.0244174,1.366198,2.7617357,-1.095093,-2.3229942
0.84400684,0.6309687,1.6578095,-2.0317087,-1.0468996
0.14209247,-0.66224265,-2.584745,2.4506133,-0.31567883
1.7384979,0.9716221,0.41789293,0.18349385,0.44924593
0.062544405,0.010266781,-1.3763992,3.0782006,-2.8488116
0.29605502,-1.1836838,-0.41106725,-1.8292875,-2.138195
-0.7753426,0.24062884,1.6878464,2.3056395,1.4866235
-0.405456,0.9130311,0.94094443,2.0955384,1.6842091
-0.012155294,-1.5743289,-0.91395664,-1.329121,0.9308541
-0.99018466,0.12049496,1.9718521,2.0972931,0.013108969
-0.36698198,0.7751698,3.1405604,-2.255209,1.3034427
-1.8677833,0.68776214,2.6906793,0.19619346,1.8974755
0.01841247,0.6936662,2.7607324,-2.4329472,2.0423048
-0.88518447,1.0278039,1.456321,1.6509159,1.5767977
-1.2703784,1.2083384,1.8792417,1.0039532,1.7434957
-0.0034604073,0.011260152,-2.849329,-3.1298127,1.6693151
-1.5809977,0.82703197,3.1284034,-0.93754625,2.4152095
1.2726593,0.608255,-0.34214473,1.5759785,-0.25542474
1.0296439,1.1620266,1.5277731,-1.3640913,-2.5827878
0.8293371,1.3459313,1.6777947,-1.3184614,2.3438303
1.566638,-0.34344763,0.4244802,-1.2805841,3.0230162
-0.7928894,1.1204789,3.0010054,-1.6287555,1.3971851
1.1369448,-0.07234877,0.9012015,-1.9295003,0.3989358
-1.7336662,-0.9680774,-2.7522225,0.23979712,-2.7241478
-1.332275,-0.46135247,2.6865103,1.576895,2.488619
1.5663967,-0.09349054,0.609144,-1.3375167,1.6051247
-0.8133288,1.0167601,1.38362,1.7237394,-0.48124576
-0.56835806,0.9152495,3.1284292,-2.003849,-2.802001
-0.1917134,0.23282701,0.8402338,2.8388379,0.48461223
-0.28476173,-0.35867727,-0.9020598,-2.6795206,2.1094253
-1.3205111,0.89486694,-3.089649,-1.2950468,1.743623
-0.974781,-0.3413092,-1.776643,-2.0563014,-1.5839757
1.0573407,1.1580262,1.5004332,-1.3392353,-0.7157469
1.3097506,0.12763327,-0.7555249,1.7053335,2.759568
1.9589596,0.40285105,0.19595075,0.013734341,-0.32139635
-0.73864233,0.41484022,1.4964669,2.266802,0.74423194
0.2166774,1.7477314,1.9412119,-0.9875252,-0.15482688
-0.5497062,-1.4504908,-2.6162133,1.3663242,-1.6170034
-0.029446483,-0.061221153,-0.48229504,-3.0736449,0.26865888
-0.41863406,1.0856014,0.98894477,1.8998077,-0.6914029
-0.010802329,0.1874166,0.15157652,2.9535882,0.039705276
-0.050549924,-0.039179623,2.2621315,3.077626,2.6732476
-0.8130884,0.7033279,1.4251668,2.0065663,2.8677676
0.35457963,0.49766123,-0.3085661,2.5206034,-1.2924833
1.4592516,-0.4351435,-0.9951668,1.4107311,-1.892901
0.8689308,-1.7934599,-1.2040776,0.16890383,0.25887394
1.9532888,-0.100516886,0.15903664,-0.4209032,1.0000527
-1.3946469,1.0225282,3.03525,-1.0526137,1.7283103
-0.20855725,1.0710652,0.7694068,1.9874051,2.5625613
1.5340881,-1.11136,-0.30045056,-0.65298533,-1.2390718
0.05127859,-1.5697684,-0.87053037,-1.3352225,-0.7757549
-1.1972613,1.3196015,1.8361423,0.9429643,-1.4821678
-0.6732987,1.8622082,1.7768657,0.28173184,0.12433672
1.2043865,0.41680408,1.2130625,-1.7597831,-0.33241892
-1.0119317,-0.28266072,2.396289,2.0353777,1.7709181
1.8967308,-0.5502689,-0.44083595,0.31694603,2.0393026
0.20513791,1.2809505,0.54699445,1.7300103,1.591799
-0.7676848,1.263389,1.3778555,1.477917,-2.104695
-0.011000633,0.026405752,-2.7611606,-3.112986,2.4619515
-0.65061533,-0.10435355,-1.7474962,-2.4701178,0.40164828
1.7464857,-0.1863311,-0.6050005,0.99742675,-0.82043886
0.09538537,0.13192916,2.4341037,-2.978613,-3.095945
-0.6803953,1.3961245,2.705899,-1.3632592,0.76988125
0.3460553,1.9084054,1.1448772,0.49307227,-1.9843869
0.7976494,-0.65532935,0.34067106,-2.0568604,2.650087
-0.041240513,0.8439622,0.48501134,2.269223,2.2192714
-0.5368548,1.6130052,1.3372815,1.1096227,1.7716882
0.5144136,-0.548652,-2.0028658,2.3705432,-0.67534137
-1.3586612,1.452571,2.4279678,-0.21033216,1.4558313
-1.6557816,0.95528686,2.3198612,0.5968807,-0.6091206
0.010617882,-0.0030979514,1.2813838,-3.130532,-0.3223753
-0.19305634,-0.6927774,-0.6396003,-2.4059422,-0.14870429
0.061424017,-0.06276977,0.73063636,-3.053741,2.5731122
-0.041335076,-0.007839739,1.7792704,3.0995176,-1.3503476
0.3427269,-1.096731,-2.2266948,1.9175642,2.9529536
-1.1188682,-0.45856708,-1.8310881,-1.8430731,-0.23176551
-1.4681896,1.2700473,2.6713312,-0.48580265,-3.0090172
-0.73128605,-1.007456,-1.2997425,-1.7978693,2.3685796
0.33420783,-0.6998716,-2.2978547,2.3451335,1.1736734
1.4418435,-1.1535915,-0.28049302,-0.7885945,1.7354119
-1.1954881,-1.1269968,-1.7788807,-1.2135916,2.77203
0.9734657,-1.717988,-1.2147589,0.3189695,2.5516226
-1.1439714,-1.5580239,-2.4639006,0.5195255,0.08713436
0.55893755,-0.20696515,-1.6228154,2.536373,2.1636455
1.8346666,-0.7217376,-0.20584512,-0.33789825,1.9567955
1.2457607,-0.18843651,-1.0394113,1.7785742,-2.0957088
0.03881097,-0.9965126,-2.5806434,2.0975482,2.1430538
-1.7652221,-0.64828044,-2.4421985,-0.69486785,1.3345397
-1.0249108,0.5969926,1.678201,1.8719046,2.201774
0.8516147,-1.6861494,-1.4378216,0.6694331,2.6986167
0.012065351,-1.0485408,-2.5781875,2.0377948,0.7947862
-0.0035954118,0.029169396,0.13733697,3.1122015,-1.3048927
-0.34968448,-0.7031059,-0.86501026,-2.334611,2.6450942
0.20761466,-0.25716877,-2.2963922,2.8095553,-2.3117611
0.7451814,1.2036577,1.8008292,-1.5687526,2.7608292
-1.051337,-0.022098899,-2.103417,-2.034318,-0.90643215
0.07958931,-0.13334304,-2.52575,2.9861467,1.1615326
-0.7249702,-0.1833173,-1.7063301,-2.3751845,-1.038393
1.4783149,-0.35460654,0.4718666,-1.4145813,1.8255761
0.8501786,-1.5694191,-1.5423814,0.9360912,2.2619126
-0.6425633,0.2073853,-2.2273555,-2.4528596,-3.0046935
-0.16619349,0.64118433,0.591177,2.4664714,-2.0042763
0.939078,0.58902,-0.42312098,1.9666479,2.4376433
-1.067403,1.3895772,1.722749,1.0061266,0.54522634
-0.012368202,0.3960637,0.23066568,2.7426965,0.11213684
0.8900923,1.776344,1.2209227,-0.2292769,2.488104
-1.5640745,0.7973251,-3.1134605,-0.99913716,-3.0107403
1.7397888,0.6916149,0.73777246,-0.7187977,-2.5818737
-0.68106097,-1.6689775,-2.406288,0.8960941,2.3589642
-0.7740998,-0.54406714,2.6762145,2.1560133,-2.536293
-0.08332169,-0.12088311,2.6115754,2.9946434,0.1521821
-0.44821262,0.7139653,-3.0160935,-2.2714002,-2.7817671
-0.123976886,0.53665173,0.5060346,2.5835955,2.015237
-0.92694265,-1.2427777,-1.5278748,-1.3675401,0.7429235
-0.51872647,-1.9082242,-1.6859865,-0.30046654,0.9089954
1.407804,-0.93774325,-1.1504115,1.1255977,-0.44728494
-0.016363978,0.55285805,2.8909805,-2.581188,2.651737
0.24741209,0.213512,2.1186411,-2.8133178,0.73829985
1.3971429,0.48748243,-0.4022081,1.4758298,2.270899
-1.062,-0.6659663,-1.6880969,-1.7867944,-2.2838676
0.2875113,0.41482368,2.2803996,-2.6313567,-1.9558862
-1.2121097,-0.6591667,2.830197,1.6189597,2.1564019
0.09249246,0.38704747,2.706713,-2.7409735,-0.7816086
0.08779895,0.21811056,-0.26486516,2.9059289,-0.8877604
0.97724366,0.791201,-0.21034646,1.7818577,1.6364963
-0.3945841,0.11057621,-2.0503767,-2.728885,-1.1864312
-0.12143016,0.091216445,1.0025475,2.9895723,1.4165466
-1.181505,1.318999,1.8178146,0.96689725,-0.79852724
0.34315127,0.35528797,-0.5184679,2.6424825,0.669173
0.028918743,1.212521,0.6277211,1.8384593,2.26459
1.4611428,1.3286784,0.8964727,-0.31704044,-1.3895327
-1.2752106,-0.61191857,-1.9089426,-1.570493,2.5567815
-0.1345228,1.3422899,2.5011814,-1.6609994,2.6502173
0.65360403,-1.7248185,-0.8116455,-0.7938595,0.9972513
-1.1276667,0.4006881,-2.5536714,-1.8586642,-0.45957637
1.3769069,-0.2708934,-0.987344,1.586169,-0.74298143
-0.24990016,0.3169297,-2.6770976,-2.7352,3.033542
0.014278695,-0.0021125078,1.4166958,-3.1271584,-2.5773807
0.25009903,-0.15733963,-1.9840649,2.8450325,1.7093732
-0.42489147,1.1861571,1.0254967,1.7785366,0.53215694
0.33804715,0.4988592,2.2399714,-2.5294728,2.4687068
-0.6539037,1.6062466,1.436012,1.0427935,2.0089266
0.30728936,-1.4360167,-0.61377287,-1.4924308,-0.85463595
-1.3994725,-1.428642,-2.3565862,0.021410942,1.6158688
1.7225382,1.010486,0.58482146,-0.1085875,1.1885388
-0.74575984,0.7030618,-2.864777,-2.0655026,-2.7423484
-0.035472155,0.28287286,3.1233099,-2.85553,1.4923604
-0.4326438,1.7523197,2.2581809,-0.8906555,-0.49508023
0.1531145,0.5447689,2.5807416,-2.5678794,-3.1335046
1.5460752,-1.2041633,-0.4605825,-0.40225887,-1.2858677
0.6311088,1.1834106,0.24507403,1.6715872,1.6808546
-0.39028537,0.8003932,0.9151337,2.2187097,-1.4645611
1.2809428,1.1613436,0.20985198,1.05323,1.0103295
0.5754793,0.086074114,-1.1271179,2.5511734,-2.4007711
-0.12658548,-0.01839912,-1.4904593,-3.0135896,0.37589502
0.21465236,-0.8485595,-2.4408526,2.2356393,-2.1035604
-0.21258855,0.27832666,0.82830215,2.7895496,2.8584416
-0.0772692,1.6780467,1.0431364,1.1473491,0.55865884
-0.25786185,1.9713085,1.8099968,-0.21826315,-2.3553545
-0.015961945,0.75663924,2.774614,-2.3654501,3.055384
0.9415014,1.1714178,0.17323089,1.4411108,0.08712053
-0.7127224,0.64254034,1.3375633,2.1407397,-2.9648206
0.5332624,1.6401205,1.7874095,-1.0619364,-2.8280756
-1.4304731,-1.3692749,-2.5189009,0.28170276,2.4450915
-1.4569416,-1.0503049,-2.9725084,0.91105866,1.2679656
-1.5583158,-1.0526402,-2.8948865,0.694772,-1.5416931
1.6442304,-0.17589489,0.49081922,-1.1947819,2.5541122
-0.64405596,-1.2010549,-2.8841085,1.6421864,-1.1816757
0.9983672,1.7044337,0.88361526,0.314615,-2.9257553
0.28605628,-1.975005,-1.4932011,0.13248563,0.096357584
0.9601376,-0.79439795,-1.5893315,1.7962348,-1.5058677
0.8614737,-1.2840731,-1.6668941,1.3740389,-0.3371687
-0.42237782,1.0392708,0.9815128,1.9506199,-1.2359384
-0.34004813,0.5250764,0.89282155,2.505345,0.4992571
-1.4967523,-0.41122556,2.7273958,1.3646524,2.3066175
-1.135574,-0.28958762,2.446551,1.889468,0.8526881
-0.9418387,0.65008247,1.5758498,1.9232123,0.21239161
1.6442044,-0.111132085,0.5349128,-1.2048007,-0.10673785
0.16723268,1.9778509,1.60937,-0.24585152,-1.0097196
1.4935105,1.3263016,0.777061,-0.1017828,0.2657981
1.5426097,-1.2725513,-0.6742008,-0.031120062,-0.75738287
-0.0058180094,0.9689262,2.6418378,-2.130074,-2.3953495
1.748544,-0.9425249,-0.6110978,0.23342538,2.0661638
1.3291018,1.4935956,0.8694012,-0.051586866,-2.9727008
0.8739403,-1.6133232,-1.4836137,0.81853485,-1.0060177
0.07973042,-1.8434362,-1.923654,0.7921634,2.2420385
0.006064117,0.7683858,0.38645458,2.3528998,2.709943
-2.7656555e-05,0.0003555119,0.077875376,3.141236,1.0376003
-0.058850825,1.6833649,1.0362904,1.1389039,-2.9086287
-0.42649376,0.25709885,1.2799499,2.638305,0.58598065
1.9223464,-0.15294841,0.1889503,-0.53669286,-2.4676013
0.82824445,1.3836752,0.3985107,1.2658174,1.198272
-0.3966843,1.1111839,2.8535063,-1.8796388,2.766044
0.7135983,-1.6456835,-0.7034917,-0.9163141,-1.588863
-0.36129767,-1.852374,-2.100759,0.6746707,-0.66978335
0.048568547,-0.06815791,0.5772662,-3.0578759,-1.0182292
0.9531522,1.0855907,1.6139076,-1.5272794,2.9025605
-1.2221081,-0.18677568,-2.085525,-1.8088207,2.0893762
-1.4840145,-0.39415509,2.7056992,1.3910005,1.6705935
-0.6728293,-1.7903435,-2.2270036,0.59345293,-0.29332995
0.7816496,-1.7204468,-1.4780291,0.66736245,1.2742994
-1.4015157,-1.3744456,-2.1732798,-0.3853321,0.8229797
-0.12268829,0.58918715,3.0412424,-2.5302935,2.7730763
1.8771794,0.08521372,-0.30410075,0.69892836,-2.710535
-1.2632396,0.57340866,-2.7634413,-1.6085193,-0.23142505
-0.13818586,0.3001793,0.59741354,2.8096116,-0.51983523
0.33135045,0.37561285,2.1655886,-2.635326,1.7589266
-0.07736647,0.1396235,-2.7154992,-2.9817972,1.8853977
-1.260507,-0.28543496,-2.0507154,-1.7363764,-1.8552707
1.4326626,-0.14429122,-0.86743546,1.534117,1.5725882
-1.2279172,-1.5583405,-2.364781,0.25325108,-2.5979376
-1.8362663,-0.13422814,-2.667398,-0.8024521,-0.2697425
-0.9746054,1.208807,1.567446,1.363786,0.78363204
-1.1848652,1.5709915,2.3969,-0.35982084,-0.27873993
-1.9884366,-0.004027009,3.036052,0.21513176,2.1392705
0.9057795,-0.56521887,-1.5655596,2.0153396,1.8770988
0.037318945,1.192785,2.4709527,-1.8628669,-2.9969049
1.8365427,0.6853881,0.55685043,-0.3993268,2.9733074
-0.25718248,-1.5231178,-1.0497901,-1.376562,0.49032068
-0.43704206,0.3383969,-2.5096755,-2.5815659,2.0228355
0.9854903,1.6303462,0.71772885,0.61873984,-0.4790871
0.6615882,1.5215323,1.7530954,-1.1849107,0.953316
0.22662002,1.8287003,1.048229,0.7985437,-2.1456661
-1.2733698,0.72402966,-2.9096553,-1.497887,-2.681826
-1.6999735,0.21079487,-2.7226086,-1.0847065,-0.33249187
1.2960839,-0.46849588,0.46372175,-1.6211567,-2.021364
1.2129356,0.10486442,-0.8300967,1.8326747,1.6476347
-1.3072804,-0.7282491,2.9244268,1.4508445,2.2496812
0.68926907,-0.9001545,0.05078578,-1.9361879,0.9665582
-0.9796299,1.3948779,2.7335818,-1.1010282,-0.09790897
-0.0089460015,-0.70166594,-2.7958508,2.4246109,-2.5516815
0.36579219,-1.9660481,-1.4014293,0.029168367,-1.4995366
